ID,Name,Artist,Album,Year,Tempo,Energy,Key,Pitch,MFCC,Mode
SOXVIYL12A8C144517,Danser seule 2,Klimperei,Improvisation with myself_ volume1,0,157.376,0.0,0,0,2,1
SOAUQNX12AB017B7CF,Your Touch Versus Death,Every Time I Die,The Burial Plot Bidding War,2000,187.401,0.0,10,9,0,1
SODIJTB12A8C138FB2,Foreign Prince Of Tokyo,Vodka Collins,Boy's Life,0,120.253,0.0,4,4,0,0
SOTGKDD12AC9072C18,House Music,Save As,Chill House Planet_ Vol. 4,0,125.032,0.0,6,1,1,0
SOWCTVQ12A8C134C64,True Nature,Jane's Addiction,Strays,2003,92.099,0.0,7,1,0,0
SOKEHTJ12A8C13DFB0,Blessed Assurance (I Love To Tell The Story Album Version),Mark Lowry,I Love To Tell The Story,0,106.549,0.0,0,0,0,1
SOAWNUW12AC46877F8,The Bull Frog,Edmundo Ros,Samba Samba,0,232.436,0.0,7,0,4,0
SORGIYZ12AAF3B3528,A White Demon Love Song (Soundtrack Album Version),The Killers,The Twilight Saga: New Moon Original Motion Picture Soundtrack,0,86.958,0.0,11,3,0,1
SOWNKOB12A6310E331,Deus Ex Machina,William Orbit,Strange Cargo III,1993,152.084,0.0,8,4,4,0
SOCPUJD12AC468AD40,Lusco,Berrog\xc3\xbcetto,Viaxe Por Urticaria,0,105.101,0.0,2,2,0,1
SOUKHSU12AB0185CB0,It's So Fine,Jackie Wilson,Lonely Teardrops,1958,136.749,0.0,10,0,1,1
SOPRTNI12AC4688294,King Tee Production,King Tee,At Your Own Risk,0,108.301,0.0,2,1,1,1
SOLFCRY12A8C13F38F,Skinned Strings,Chico Hamilton Quintet,An Introduction To Chico Hamilton Vol 3,0,165.476,0.0,7,0,1,1
SOWFMJA12AB01837B6,Hip Replacement,Paris_ Texas,Polyvinyl 2002 - 2003 Sampler,2002,100.532,0.0,0,0,0,1
SOCQGCO12A8C13D2E4,Zornig!,Dynamite Deluxe,Deluxe Soundsystem,2000,87.844,0.0,9,0,0,0
SOVPVKY12A6D4F6F86,Every Breath I Take,Gene Pitney,Something's Gotten Hold of My Heart: the Collection,1986,93.301,0.0,7,2,0,1
SOTJMAA12AB01862F2,Sugar Blues,Bob Willis,Texas Playboys,2000,121.923,0.0,3,7,2,1
SOTPQTD12A58A7E19B,Down And Out In Paradise,John Mellencamp,The Lonesome Jubilee,1987,134.929,0.0,11,4,0,0
SOISBPM12A8C132C8E,Bomba Camara,Richie Ray & Bobby Cruz,A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.),0,219.131,0.0,5,0,1,1
SOMYFOE12AB0183244,El Chorro,Los Aut\xc3\xa9nticos Decadentes,Vinyl Replica:  Cualquiera Puede Cantar,1997,140.823,0.0,0,0,1,1
SOTBZNC12A8C13FC85,Chalifot (Suits) (Live) (ft. Lioara Itzchak),Hadag Nahash,Hadag Nahash - LIVE,0,167.831,0.0,4,4,1,0
SOTGNAJ12A58A7F3FE,Who Do You Roll With?  (LP Version),New Direction,New Direction,1999,56.703,0.0,2,9,0,0
SOTZUHM12A58A7E054,Here I Am,FFH,Ready To Fly,2003,138.504,0.0,3,3,0,1
SOCKRKE12AB018DD02,Talk To Your Daughter (Album Version),Robben Ford,Talk To Your Daughter,1988,137.23,0.0,0,7,0,1
SOXVFFI12AF72A1065,Didn't Know Yet What I'd Know When I Was Bleedin',Dax Riggs,We Sing of Only Blood or Love,2007,75.452,0.0,8,8,0,0
SOFFOFH12A8AE45129,Hopelessly,Rick Astley,Body And Soul,1993,150.112,0.0,8,1,0,1
SOTGNGT12A8C142826,Creation,The James Taylor Quartet,Whole Lotta Live 1998,1996,106.552,0.0,0,7,0,1
SOFFUHF12AC4689476,Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?,My Little Airport,Zoo Is Sad_ People Are Cruel,0,92.975,0.0,2,1,0,1
SOGMSIS12A58A7C45D,Jericho  (Straight On Album Version),DeGarmo & Key,Collecton,0,132.786,0.0,7,5,0,0
SOYWNEA12AB018826D,Soleil rouge,Jos\xc3\xa9lito,Les plus grandes chansons,0,116.618,0.0,8,1,2,1
SOLKCWP12AB01890A4,100 Ways ( LP Version ),Porno For Pyros,Rev,0,194.691,0.0,0,0,0,1
SOSTESB12A6D4F9A66,You Better Stop,Curtis Mayfield,Heartbeat,1979,237.466,0.0,8,1,0,1
SOZVMQJ12AB018D482,I Got Rhythm,Oscar Peterson Trio,Gone But Not Forgotten - Oscar Peterson,0,138.256,0.0,7,7,2,0
SOSAQJU12AC90755D2,Born To Be Together,The Ronettes,The Best Of The Ronettes,1991,114.047,0.0,7,0,2,1
SOGWPDK12A81C2242F,Unemployed Black Astronaut,Busdriver,Well Deep: Ten Years Of Big Dada,2005,123.998,0.0,8,1,0,1
SOGPIOY12A58A7F7AD,Save Me (Rolling Stone Original Version),Unwritten Law,Rolling Stone Originals - online single 93744-6,0,80.472,0.0,11,11,0,1
SOQXARY12A8C13F68C,Piano E Viola,Pery Ribeiro,Tributo A Taiguara,0,87.61,0.0,2,9,0,1
SOFQVFL12A6701F8DC,6 Yrs (Album Version ),Reach 454,Reach 454,2003,95.953,0.0,7,1,0,1
SONEGFT12A8C142567,Heart Trouble,Martina McBride,The Way That I Am,1993,175.954,0.0,4,4,0,0
SOVASWH12A8C13E3CE,Good Rocking Tonight,Roy Brown,Good Rockin' Tonight - Live In San Francisco,0,157.087,0.0,0,11,0,1
SOGRTXS12AB017CCFC,Soul,Pedro Luis e a Parede,Astronauta Tupy,1997,159.134,0.0,0,0,0,1
SOPAHBW12A6D4F7638,Entonces,Fran Perea,Punto y aparte,2005,90.645,0.0,4,6,0,1
SONAWWG12A8C133380,40 OZ Quartet Part I,Tha Liks,X.O. Experience,2001,160.267,0.0,0,7,0,1
SOPQJZR12AB01882BD,Kiss the Sky,Danielle Bollinger,When The Broken Hearted Love Again,2006,129.986,0.0,0,4,0,1
SOGOVUN12A8AE46B43,I Don't Know,Teenage Fanclub,Bandwagonesque,1991,116.239,0.0,6,1,1,1
SOCFKSK12A8C140704,Chaos (Live - Bridgehouse Tapes),4 Skins,The Secret Life Of The 4 Skins,0,90.787,0.0,9,11,2,1
SOZXKFE12A6D4F71FC,Witchcraft (1997 Digital Remaster),Joe Graves & The Diggers,Ultra-Lounge / Bossa Novaville Volume Fourteen,0,88.947,0.0,0,0,0,1
SOORJCV12A8C144A4E,Xue Hua Chao,Hins Cheung,Urban Emotions,2008,149.765,0.0,0,7,0,1
SOQLWVI12A6D4F465F,Year 3_000 Blues (2002 Digital Remaster),Ten Years After,Cricklewood Green,1970,106.145,0.0,11,4,0,0
SOVPTBI12AB01879CF,Anything's Better Than Feelin' The Blues,Martina McBride,Emotion,1999,40.384,0.0,11,11,3,1
SODSFSH12A8C13EDFE,Anarchy in the UK (Sex Pistols) (Bonus Track),Adrenalin O.D.,Humungousfungusamongus,1986,106.002,0.0,0,0,1,1
SOKPWEP12A8C137A4B,Fleetwood,Jim Bryson,The North Side Benches,0,97.431,0.0,5,0,0,1
SOOZDSM12A8C13D39D,3 + 3,Vangelis,3 Originals,1977,149.423,0.0,1,8,0,1
SOCFNPC12AB017CE1B,Over The Rainbow,Anita Kerr,And Now...The Anita Kerr Orchestra!,0,94.771,0.0,3,7,2,1
SOOAEZC12AAF3B28BD,Mary Had A Little Lamb,Dora The Explorer,Dora The Explorer Party Favorites,2008,141.961,0.0,7,1,1,1
SOCMYLF12A67020A4D,Tell Your Momma Come,Black Eyed Peas,Bridging The Gap,2000,204.304,0.0,7,1,0,0
SOEOYBN12A6D4F9E2C,Turn The Heat Up,Bobaflex,Apologize For Nothing,2005,93.033,0.0,10,0,0,1
SOYSZGR12A8C14015C,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),Behemoth,Demonica,0,139.115,0.0,5,4,1,0
SOAPDWC12AC468BB3B,The Future,Benga,GetDarker Presents THIS IS DUBSTEP 2,2006,87.468,0.0,11,7,3,0
SOICMNM12A6D4F89C3,If They Want It,DJ Clue / Fabolous Sport,If They Want It,0,193.919,0.0,11,1,1,1
SOULPEW12A8C13E4F7,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],Madonna,Hard Candy,2008,127.999,0.0,10,7,1,0
SOVXKMW12A8C1414C1,Death Blow,Kool Moe Dee,The Greatest Hits,1991,107.022,0.0,6,1,1,1
SOCIACN12AB0189ADC,Storm,The Pharcyde,Humboldt Beginnings,2004,97.594,0.0,2,1,0,1
SOIBHJO12A6D4F7774,How We Get Down,Bad Azz,Personal Business (Explicit),0,102.922,0.0,2,1,0,1
SOVQEYV12AF72A06B2,No Quarter,Crowbar,Crowbar,0,189.288,0.0,4,11,0,1
SOQZZKI12A67020D38,Freedom (LP Version),Wayne Watson,The Very Best,0,114.528,0.0,2,2,1,1
SOAQTZJ12A8C14343C,Canal de jonage,Mich\xc3\xa8le Bernard,Piano Voix,2006,234.361,0.0,2,2,4,0
SOAVPSK12A58A7ED21,Animal Crimes,Mad Are Sane_ The,Who?What?Why?When?Where?,1984,196.196,0.0,1,1,0,1
SOMVRYP12AB0185AFF,Flight of the Elephant,Workhorse,Beasts of Burden,2007,60.15,0.0,5,0,0,1
SOBBWJS12AB0182522,C'est pas ma faute,Betika_ Daouda,Afriki zouk vol2,0,179.999,0.0,7,0,0,0
SOICYHD12AB018A5B8,I Never Did No Hitler,20/20,Interstate,0,119.446,0.0,0,0,0,1
SOGWIQR12A8C144C22,It's A Secret,Mungo Jerry,The Best Of In The Summertime,1995,88.58,0.0,7,0,1,1
SOTEDAD12A8AE4735F,Forever,Orbital,Snivilisation,1994,87.982,0.0,9,9,0,0
SOKDPUY12AB0184594,God Gave Me You (Single/LP Version),Bryan White,How Lucky I Am,1999,151.528,0.0,8,8,0,1
SOQTOZK12A6D4F95AD,Felicidade,Moraes Moreira,Estados,0,128.544,0.0,2,9,0,1
SOUWZWV12AB0181ACF,Prayer Walk,Kris Gruen,Lullaby School,0,105.217,0.0,10,0,0,1
SOLYAED12AB01885EC,Dead End Sign,Bonita,Album,0,104.035,0.0,11,6,0,1
SOCCBOH12A8C13E947,Some Kind of Record,Rockit,Retro Boosters,0,103.015,0.0,11,4,0,0
SOWGFDH12AB017B2F5,Caroline (LP Version),Billy Pilgrim,Bloom,1995,137.296,0.0,2,9,0,1
SOFAJOM12A8C141EE4,New War,4 Skins,A Fistful Of 4 Skins,0,82.98,0.0,2,2,0,0
SOWYWXM12AB018C9E9,Only Just Begun,John Holt,Ultimate Holt,0,171.597,0.0,0,1,0,1
SOYJHEW12A8C133A40,I Changed My Mind (DJ Spinna Remix),Lyrics Born,Same !@#$ Different Day,2005,98.927,0.0,11,1,0,1
SOOFHUH12A8C1340A5,Out Of This World,Black Flag,I Can See You,1985,207.238,0.0,10,0,0,0
SOBPMLZ12AB01819E3,Hey Little Girl (1949),Professor Longhair,Tipitina,0,113.445,0.0,2,2,2,1
SOTSKKZ12A6D4F71C4,Petite Fleur (Instrumental) (1996 Digital Remaster),Henri Rene And His Orchestra,Ultra-Lounge / A Bachelor In Paris - Volume Ten,0,112.911,0.0,3,7,0,1
SOWVTAJ12A8C13C6D5,Jingle Bells,Jim Reeves,Christmas Songbook,1963,95.264,0.0,0,0,0,1
SOPYMLY12AC3DF67AE,Keys To The Whip (Straight Pimpin' Mix),Disco D feat. Lola Damone & Helluva,A Night At the Booty Bar,0,152.34,0.0,6,0,1,1
SOBPTED12A6D4F99C7,You Can't Hurry Love (Live),Phil Collins,Serious Hits... Live!,1990,206.941,0.0,11,1,1,0
SOLDLRC12AC907269F,This Side Of Paradise,Nestor Torres,The Very Best of Nestor Torres,2001,195.995,0.0,7,9,0,1
SOFGAJF12A8C141DA3,Fools Like You,Blue Rodeo,Lost Together,1992,126.1,0.0,7,0,0,1
SOSIANM12AB018CC80,Only Human,Usher Featuring The Nu Beginning,Back To The Beginning - Usher,2004,118.099,0.0,5,1,1,0
SOPZHFK12A8C135493,Adrift,Jack Johnson,Sleep Through The Static,2008,241.818,0.0,0,0,0,1
SOSAEZB12AB018DADE,My Last Date (With You),Skeeter Davis,The Country Queen,1988,102.117,0.0,0,0,0,1
SOAMZKG12A8C13797C,Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,Donizetti: Anna Bolena,0,111.643,0.0,2,4,2,0
SOPIFJT12A81C221AC,Three Little Birds,Bob Marley & The Wailers,Legend,2007,148.684,0.0,4,9,0,0
SOKJMKB12AB0189C12,Sunday Cream,Juan Farcik,Abstract Mind EP,0,124.969,0.0,9,0,3,1
SOEKBBG12AB017E5D7,See The Big Man Cry,Charlie Louvin,Tribute to the Grand Ole Opry - Vol. 2,0,130.231,0.0,6,1,0,1
SOLEPCJ12A6D4F7404,On Tomorrow,Captain Beefheart & The Magic Band,Strictly Personal,0,186.23,0.0,9,4,0,0
SOOSHTY12AAF3B3082,A World In Fast Forward,Michael Whalen,Jazzworks Volume I,0,112.706,0.0,2,2,0,1
SOSLVUL12AB017F892,Marseille (Live On Tour_ 1984),Thomas Dolby,The Flat Earth (Collector's Edition),0,114.595,0.0,0,0,1,1
SONUOCM12A8C141FF0,The Lost Name of God,Amorphis,Karelian Isthmus,1992,122.483,0.0,8,0,1,1
SOKJUPL12A6D4F8383,Atrapados En La Red,Tam Tam Go!,Cruzando El R\xc3\xado,1999,130.402,0.0,6,1,0,0
SOFUUNS12AB018A286,Little Bit of Inner Air,Atomic Rooster,Made In England,1972,124.714,0.0,5,4,0,1
SOXGMCO12A8C139D60,Des Helden Widersacher,David Zinman,Richard Strauss: Ein Heldenleben; Tod und Verkl\xc3\xa4rung,0,131.917,0.0,7,2,2,0
SOGWIQS12A8C1339B1,Sweet Defeat,The Flesh,The Flesh,0,86.09,0.0,5,0,0,0
SOWPAXV12A67ADA046,Push It,Salt-N-Pepa,Ultimate Girl Groups,1988,127.597,0.0,4,11,1,1
SOSAOWI12A6D4F7119,Seeing Is Believing,Mike And The Mechanics,Living Years,1988,132.167,0.0,0,2,1,1
SOSGKSM12A6D4F5626,Sweeter Than You,The Four Pennies,The Very Best Of The Four Pennies,0,101.295,0.0,1,1,0,1
SORGUQZ12AB0184B31,V,Zeromancer,The Death Of Romance,2010,120.072,0.0,2,9,0,1
SOYFDOO12A8C133DA2,Red Apple Juice (LP Version),The Tarriers,Tell The World About This,0,148.294,0.0,7,7,0,1
SOCSLKG12A6D4F5954,Through With You,Maroon 5,Songs About Jane,2002,145.999,0.0,10,1,0,0
SOJPQLG12A8C140660,Another Last Shot (Album Version),Vivian,Another Last Shot,0,145.021,0.0,7,7,0,1
SOLJMGD12A58A76C3A,Isle of St. Helena,Mary Black & General Humbert,Holding Up Half the Sky: Voices of Celtic Women,1984,99.237,0.0,7,7,0,1
SOCHJTF12AC4686775,A Talk With Dad,Speech,PEECHY,2003,73.11,0.0,1,1,2,0
SOJEECD12AB018BDA5,I'll Be Yours,Faron Young,Live Fast_ Love Hard_ Die Young (Best of_ Vol. 1),1994,74.894,0.0,2,2,0,1
SOJKSPB12A67AD93AE,Marcel,Pierre Perret,Le Monde de Pierrot,1994,111.682,0.0,10,5,0,0
SOAQMCT12A8C1350DE,Turandot (2008 Digital Remaster)_ Act III - Scene I: Nessum dorma!,Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,Callas Sings Puccini,0,109.721,0.0,2,2,2,1
SOGRSPK12A8A9D88E0,Subliminal ohne Naturgeraeusche,Kurt Tepperwein,Charismatisches Selbstimage - Selbst-Management,0,113.487,0.0,4,4,0,1
SOBNTOJ12A8C133435,Whip Fight,Harry Gregson-Williams,Rundown/Welcome To The Jungle,2003,145.971,0.0,10,0,0,0
SORLVXI12A8AE45E37,Prayer For The Dying (Live In Paris),Seal,Live In Paris,2005,133.193,0.0,5,0,0,1
SOESSPX12AB01807A0,Hello Hello,Abrar - Ul - Haq,Billo on G.T. Road,0,89.077,0.0,11,8,1,1
SOCIALB12AB01811A2,Hunted,Scott Glasgow,Bone Dry - Original Motion Picture Soundtrack,0,16.258,0.0,1,1,0,1
SOELVHE12A8C135E02,Safety Net (Album Version),Moros Eros,Jealous Me Was Killed By Curiosity,2007,90.291,0.0,2,7,0,0
SOSKXWY12A8C135248,C'Etait Bien,Jean Corti,Couka,2001,163.567,0.0,0,0,0,1
SOSJRCR12A58A7BEC0,Contigo Si,La 5A Estacion,Primera Toma,0,100.266,0.0,7,7,2,1
SOFKMMF12AB018CE39,Concerto In A Minor_ Op 54: First Movement - Allegro Affettuoso - Andante Espressivo - Tempo I - Cadenza - Allegro Molto,Solomon,Piano Concertos; Grieg & Schumann,0,199.792,0.0,0,4,2,1
SOIQVDP12A8C13510A,You'll Need Somebody On Your Bond,Blind Willie Johnson,The Complete Blind Willie Johnson,1991,80.16,0.0,1,1,2,1
SOURKHT12A58A7F3E6,Tell The Truth (Album Version),Jude Cole,Start The Car,0,159.673,0.0,10,0,0,1
SOHWRNV12A58A78E24,La Calle Del Gato Que Pesca,Mar\xc3\xada Elena Walsh,Todos Cantamos Con Maria Elena,0,104.272,0.0,7,9,0,1
SONOKWX12AB0185FDC,Raggy Road,Capleton,Live At Negril,1997,161.737,0.0,7,0,0,1
SOJWSCQ12A6D4FBAB9,Trumpet Blues And Cantabile,Mike Vax,Trumpets - The Transformation,2001,107.411,0.0,7,11,2,1
SOKEGNC12A6D4FB54C,Main Title,Christophe Beck,Elektra,2002,131.487,0.0,8,1,0,0
SOIVFAV12AB0183D33,Autumn's Ablaze (Live),Primordial,A Journey's End,1998,186.12,0.0,8,1,0,0
SOVXQXN12A8C135FDC,No. 6 The Coombe,The Chieftains,The Chieftains 7,1977,105.539,0.0,7,9,2,1
SOYSKFE12A8C143AF3,Everyday Stranger,Dub Pistols feat. TK & Ashley Slater,Rum & Coke,2009,111.997,0.0,0,7,0,0
SOFGXQV12A8C13C842,My Maria (LP Version),Martin Sexton,The American,1998,86.805,0.0,4,4,0,1
SOKIZGL12AB018342D,You (Demo),Radiohead,Pablo Honey (Collector's Edition),2009,111.629,0.0,4,4,0,0
SOGZMUF12A67ADAE79,Death Song,The Last Days Of Jesus,Alien Road,2004,145.185,0.0,4,4,0,1
SOXSURB12AB0184FBC,Don't Speak,Kinky,Dance Vol. 2,0,124.995,0.0,11,1,0,0
SORUYQB12A81357343,Virgen De La Nieve - 14-String Guitar Solo,Stephan Micus,Towards The Wind,2002,85.816,0.0,3,8,11,1
SOVNCCQ12A8C136CB3,Frankie & Sue,Darden Smith,Extra Extra,1990,153.974,0.0,5,7,0,0
SOZDLOG12A58A7D3BD,Cross Currents,Richard Souther,Cross Currents,0,88.796,0.0,0,0,0,0
SOTBDNQ12A67ADBF2A,The Hills Of Old Wyomin',Roy Rogers,Ride Ranger Ride,0,100.451,0.0,0,0,0,1
SOLFRCH12A67021C28,Got To Tell The People,Cornell Campbell,Tell The People,1997,141.257,0.0,11,1,0,1
SOACXUA12AB017C9A4,Rotate,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,Channel 10,2009,201.494,0.0,0,0,1,1
SOTVMJI12AB018638F,Distant Cousin,George Schuller,JigSaw,0,103.022,0.0,7,1,2,1
SOHZYBG12A5829168F,Apoliome Re Giorgi (Feat. Etsi De),IMISKOUBRIA featuring Etsi De,I Apli Methodos Ton Trion,0,100.003,0.0,10,0,0,0
SOAQRFQ12A8AE46466,Love,Opals,Doo-Wop Classics Vol. 9 [Beltone Records],0,155.611,0.0,5,5,2,1
SOKZCJC12AF72A8C79,Here And Beyond,Behemoth,Zos Kia Cultus,2002,114.929,0.0,6,1,0,0
SONKOFE12AB0187002,Gigantor,Dickies,Locked 'n' Loaded,0,70.183,0.0,2,0,2,1
SOQAUIF12AC46861CF,Better Days (Album Version),Faith Hill,Faith,1998,141.705,0.0,0,0,0,1
SOGOBIT12AB01899DE,If I'M Dreaming just Let Me Dream,Brenda Lee,The Very Best Of Brenda Lee Vol.2,0,124.291,0.0,8,8,0,1
SOALDFI12A8C13A3A8,The 23rd Psalm,Steve Erquiaga,Prayer: A Windham Hill Collection,0,141.706,0.0,2,2,0,1
SOBLUYN12A8AE48167,L'Aventurier,Jacques Dutronc,En Vogue,1969,98.733,0.0,2,4,1,1
SOFXGUN12A8C13B449,Yi Xiao Shi Chong Yin,Edmond Leung,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,0,137.686,0.0,5,0,0,1
SOAEBUV12A8C1335DB,Wishy Washy Woman,Mighty Joe Young,Mighty Man,0,119.52,0.0,11,9,0,0
SOWPJKA12A58A7D131,Paloma Consentida,Carmen Y Laura,The Complete Discos Ideal Recordings_ Vol. 1,0,125.45,0.0,7,11,2,1
SOJODCY12A58A7CE98,No Loafting,Junior Reid,Visa,1994,165.469,0.0,1,1,0,0
SOCJPAI12AB0185DB1,Trash (live Paris),New York Dolls,Manhattan Mayhem (a history of the Dolls),0,110.056,0.0,7,2,8,1
SOXNASC12AB01874DF,If you Seek Amy,Hoodfellas,Game Over,0,130.011,0.0,4,1,1,0
SOVVAVA12AF72A9926,Talk About Me,Screamin' Jay Hawkins,Screamin' Jay Hawkins,1995,63.263,0.0,6,1,2,1
SOGHKOU12AB018C776,Leave Me Be,The Shirrows,Shakin' All Over Again,0,123.491,0.0,0,4,0,1
SOIXICA12A58A7A9A5,Ali Baba,Jackie Edwards,The Bunny Striker Lee Story,2003,157.177,0.0,10,4,0,1
SOZDKSD12AB018A0AC,Cheshire Grin,Charlie Khan,How We Divide the Cake,0,140.197,0.0,9,11,2,1
SOAEHZK12AB0182ADF,20 horas de nada,Alex Ubago,Calle ilusion,2009,121.687,0.0,2,9,0,1
SOGRCIP12A8C1347C0,Round 7:  2138,Cassius Clay,I Am The Greatest!,0,97.065,0.0,9,0,2,0
SODVVZT12CF58273DB,The Christmas Song,Mannheim Steamroller,Christmas Song,2009,96.002,0.0,6,1,0,1
SOQFKZW12AB0181847,Kyana,Arctique,Season Selection - Summer,0,130.004,0.0,9,0,0,0
SOJMRUS12A8C13693A,Rescue And Breakout,James Horner,The Missing,2003,95.543,0.0,11,1,0,0
SOOTLIP12A6D4F95BC,Zhui Zhong,Jacky Cheung,E Lang Chuan Shou,0,169.898,0.0,4,4,1,0
SOBMGUW12A8AE4726A,Cum,Eric Burdon,Wild & Wicked,0,149.527,0.0,11,4,0,1
SOPKWZP12A6D4F7DAF,Babes In Arms,April Wine,Harder . . . Faster,1979,127.463,0.0,4,6,0,1
SOYTUNS12A8C134C16,Honey,Mariah Carey,Greatest Hits,1997,95.929,0.0,5,0,1,0
SOJWBVN12AB01868AA,Madeleine (feat. Thomas Fersen),Jean Corti,Fiorina,0,86.686,0.0,0,0,0,1
SOCHJTF12AB01829CE,Silver Bells,Lacy J. Dalton,Christmas Country,0,96.616,0.0,1,1,0,1
SOCKTEZ12A8C14553D,Shrinking,Dictafone,The Chocolate King,0,129.983,0.0,0,0,0,0
SOLQVLD12A58A7610B,Secret Handshakes,The Ataris,Welcome The Night,2006,174.468,0.0,11,6,0,0
SOQSVRE12A8C13A31C,Burning Skies,Tones On Tail,Everything!,1987,95.425,0.0,2,5,2,0
SORIWKL12AC4689A11,Greener,ARRESTED DEVELOPMENT,Strong,0,97.955,0.0,11,1,0,1
SOFXRWD12AB018B56B,Flame It Up,DJ Rashad,Juke Trax Online Vol. 3,0,106.446,0.0,9,1,3,1
SONPLJV12AB0182571,One Step Forward_ Two Steps Back,John Sebastian,Welcome Back,1976,101.971,0.0,0,0,1,1
SONTKHG12A81C22D4C,Only You,Ayo,Live At The Olympia,2006,57.639,0.0,0,2,4,1
SOFQOAR12AC4688316,Boulevard St. Germain,Bloomfield,Caf\xc3\xa9 Solaire 11-Download Edition,2006,179.976,0.0,1,0,3,1
SOSDKWG12AB0189E31,Prosperity In The U.S.A.,Yuppie Pricks,Initial Public Offering,0,160.039,0.0,0,0,1,1
SODGNNL12A8C13D3E3,Love & Romance,Willie Barcena,Hey! They're Just Jokes!,0,72.188,0.0,8,8,2,1
SOVLJVC12AB01809F8,Let It Bang,X-ecutioners featuring M.O.P.,Built From Scratch,2001,185.498,0.0,10,1,0,0
SOIKNYT12A8C134A20,40,U2,Live From Paris,1992,146.826,0.0,8,1,0,1
SOXUVQH12AAF3B388C,Your Love Takes Good Care Of Me,The Jordanaires,The King's Harmoniers,0,114.346,0.0,5,0,0,1
SOCYZXX12AB0183835,Hun Qian De Nu Ren,Hacken Lee,Concert Hall Live,0,132.174,0.0,6,1,1,0
SOZQCOR12A8151D3FC,For Free,Hal Russell,Hal's Bells,0,126.71,0.0,8,1,1,0
SOZPUVL12AB0188069,Haughtiness And Puerile Dreams,Autumnblaze,Perdition Diaries,2009,159.886,0.0,2,4,0,1
SORVMCT12A6D4FA8F7,Gamble Calypso,Mau Mau,Safari Beach (Tucasa Micasa),2000,89.672,0.0,2,2,0,1
SODVLYP12A6D4FCCA3,Feriado,Chico Cesar,Francisco Forro Y Frevo,2008,163.99,0.0,4,1,0,0
SOCUSAL12AB0182310,Sugar Bush,Bert Kaempfert,Two In One - A Singin' Safari/Safari Swings Again,1997,161.804,0.0,5,0,0,0
SODZSJG12A6D4F87AF,Mambo Bacan,Line Renaud,Les Ann\xc3\xa9es Chansons,1994,121.852,0.0,7,0,0,0
SODJQBY12AC46885B5,Wings Of Love,Zagar feat. Underground Divas,Wings Of Love Remixes,0,115.029,0.0,8,8,0,0
SOOGOQH12A8C1415D7,What Would You Do?,City High,Ultimate R&B,2001,191.548,0.0,7,0,0,1
SODKOLK12A6D4FB6B1,Gettin' Together,Tommy James And The Shondells,Anthology,1989,142.963,0.0,10,7,2,0
SOKRYXD12AC9075904,Anti fashion victime,Th\xc3\xa9ophil,Des vies,0,77.827,0.0,5,7,0,0
SOPKVPX12A8C13868F,To My_ Niechciani,Molesta Ewenement,...Taka Plyta,0,185.592,0.0,10,0,0,0
SOLWGCZ12A6D4FA8F3,Finisterre (Live),Mau Mau,Marasma General,0,107.983,0.0,7,2,2,1
SOPFIWM12AB0186A0D,(Prayer Is The Key To Heaven) Faith Unlocks The Door,Don Gibson,I Can't Stop Loving You,1959,81.832,0.0,9,1,0,1
SODKKPS12AB018397C,The One Who Lives Inside Your Heart,Lari White,Sing Me To Sleep_ Mommy,0,137.002,0.0,7,2,0,1
SOVBBUZ12A8C137B2D,Tsai Me Lemoni (2005 Digital Remaster),Dakis,Back To The 70'S-The Very Best Of Dakis,0,109.08,0.0,0,8,1,0
SOAEGFO12A6D4F87AA,Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,Dream Warriors,The Master Plan,1996,106.821,0.0,6,1,1,1
SODWYJZ12AB018240F,America's Suitehearts,Fall Out Boy,Alternative Summer 2009,2008,160.109,0.0,2,9,0,1
SOIWQSF12AC468C3CD,Natural Light (Subliminal Self-Help),Steven Halpern,Radiant Health & Well-Being,0,134.538,0.0,5,3,4,0
SOVVGSH12A8C14085F,Pode Me Chamar,Eddie,Brazil Classics 7: What's Happening in Pernambuco_ New Sounds of the Brazilian Northeast,2007,160.089,0.0,8,0,0,1
SOPNUVB12A8C13627D,Souffle 2,Vincent Bruley,Oxyg\xc3\xa8ne 5: Le Vent,0,134.028,0.0,6,6,0,0
SOAWLLC12AB01893BC,Gateway,Dean Evenson,Ascension To Tibet,0,98.442,0.0,2,2,0,1
